OrderID,OrderDateKey,ShipDateKey,ProductKey,CustomerKey,ShipMode,PaymentMethod,Quantity,UnitPrice,DiscountPct,DiscountAmount,SalesAmount,CostAmount,Profit,ShipDays
3503,20220818,20220819,18,153,Standard,COD,5,599,0,0.0,2995.0,1934.58,1060.42,1
3504,20230425,20230502,11,42,First Class,COD,1,8999,15,1349.85,7649.15,5102.4,2546.75,7
3505,20230818,20230821,6,167,Same Day,COD,3,1299,5,64.95,3702.15,2359.19,1342.96,3
3506,20240726,20240731,12,113,Same Day,Net Banking,2,3499,10,349.9,6298.2,5123.71,1174.49,5
3507,20231104,20231110,19,90,Standard,COD,5,8999,0,0.0,44995.0,33255.34,11739.66,6
3508,20220416,20220418,5,19,Standard,Debit Card,4,3499,15,524.85,11896.6,9331.99,2564.61,2
3509,20230905,20230910,18,49,Standard,Net Banking,5,599,20,119.8,2396.0,1917.91,478.09,5
3510,20220130,20220202,19,136,Standard,UPI,3,8999,0,0.0,26997.0,19845.17,7151.83,3
3511,20230227,20230303,16,195,Standard,Credit Card,2,799,10,79.9,1438.2,1196.87,241.33,4
3512,20230109,20230115,7,164,Same Day,Net Banking,1,2800,0,0.0,2800.0,1835.77,964.23,6
3513,20220822,20220829,3,148,First Class,COD,2,2999,10,299.9,5398.2,4481.79,916.41,7
3514,20220613,20220616,11,148,Express,Credit Card,1,8999,20,1799.8,7199.2,4990.24,2208.96,3
3515,20240630,20240704,19,13,First Class,Net Banking,3,8999,0,0.0,26997.0,15646.42,11350.58,4
3516,20230302,20230304,12,23,Standard,Net Banking,3,3499,15,524.85,8922.45,6832.69,2089.76,2
3517,20220125,20220201,11,50,Standard,Credit Card,2,8999,15,1349.85,15298.3,11319.17,3979.13,7
3518,20230509,20230516,19,21,Express,COD,1,8999,0,0.0,8999.0,6674.6,2324.4,7
3519,20240829,20240901,5,166,First Class,Credit Card,3,3499,0,0.0,10497.0,6027.93,4469.07,3
3520,20220501,20220507,17,84,Standard,Credit Card,5,399,20,79.8,1596.0,1137.57,458.43,6
3521,20230804,20230807,2,35,Express,Net Banking,3,79999,0,0.0,239997.0,166300.34,73696.66,3
3522,20220523,20220526,17,128,Express,Net Banking,2,399,5,19.95,758.1,559.8,198.3,3
3523,20220611,20220613,12,131,Express,UPI,5,3499,5,174.95,16620.25,11610.91,5009.34,2
3524,20230511,20230518,20,16,Same Day,Net Banking,1,4999,15,749.85,4249.15,3083.25,1165.9,7
3525,20220705,20220708,10,116,First Class,Net Banking,2,1599,0,0.0,3198.0,2175.06,1022.94,3
3526,20230506,20230511,16,146,Standard,Credit Card,2,799,0,0.0,1598.0,989.71,608.29,5
3527,20240217,20240220,8,101,Express,Net Banking,5,1199,0,0.0,5995.0,4088.62,1906.38,3
3528,20240922,20240924,15,8,First Class,Net Banking,2,2499,10,249.9,4498.2,3343.16,1155.04,2
3529,20220110,20220113,8,76,Same Day,UPI,2,1199,10,119.9,2158.2,1358.33,799.87,3
3530,20220521,20220528,14,20,First Class,UPI,1,999,0,0.0,999.0,674.02,324.98,7
3531,20230224,20230227,18,163,Standard,UPI,3,599,5,29.95,1707.15,1286.02,421.13,3
3532,20220912,20220913,7,172,First Class,Debit Card,5,2800,10,280.0,12600.0,7703.42,4896.58,1
3533,20220117,20220120,5,125,Standard,UPI,4,3499,0,0.0,13996.0,8879.68,5116.32,3
3534,20230615,20230621,9,117,Express,COD,1,2999,10,299.9,2699.1,2102.29,596.81,6
3535,20231012,20231019,7,6,Standard,Net Banking,5,2800,5,140.0,13300.0,9310.37,3989.63,7
3536,20241011,20241015,9,178,Standard,COD,5,2999,15,449.85,12745.75,11141.85,1603.9,4
3537,20221222,20221224,17,138,Same Day,UPI,3,399,10,39.9,1077.3,780.24,297.06,2
3538,20231220,20231221,8,197,First Class,Debit Card,3,1199,10,119.9,3237.3,2516.9,720.4,1
3539,20241002,20241003,15,69,First Class,COD,2,2499,0,0.0,4998.0,3390.45,1607.55,1
3540,20220903,20220910,4,194,Same Day,Credit Card,4,55000,20,11000.0,176000.0,157612.42,18387.58,7
3541,20230220,20230223,7,152,Standard,COD,5,2800,20,560.0,11200.0,9163.61,2036.39,3
3542,20241007,20241009,18,121,Express,Debit Card,4,599,15,89.85,2036.6,1675.96,360.64,2
3543,20230316,20230320,10,195,Same Day,Credit Card,4,1599,5,79.95,6076.2,3535.61,2540.59,4
3544,20230422,20230428,1,155,Same Day,Debit Card,1,45000,10,4500.0,40500.0,32968.3,7531.7,6
3545,20241115,20241122,14,6,Express,UPI,2,999,10,99.9,1798.2,1149.94,648.26,7
3546,20230626,20230703,6,11,Express,Debit Card,3,1299,0,0.0,3897.0,2654.02,1242.98,7
3547,20220624,20220629,2,186,Standard,UPI,3,79999,5,3999.95,227997.15,154165.69,73831.46,5
3548,20230727,20230728,1,15,Same Day,Credit Card,4,45000,15,6750.0,153000.0,120296.34,32703.66,1
3549,20230317,20230319,9,96,Standard,Credit Card,2,2999,20,599.8,4798.4,3959.69,838.71,2
3550,20240915,20240921,20,80,Express,UPI,1,4999,15,749.85,4249.15,3672.86,576.29,6
3551,20240811,20240812,19,187,First Class,UPI,5,8999,5,449.95,42745.25,26106.31,16638.94,1
3552,20240413,20240415,6,46,Same Day,Debit Card,3,1299,0,0.0,3897.0,2916.4,980.6,2
3553,20230115,20230118,1,68,Standard,COD,2,45000,0,0.0,90000.0,57045.89,32954.11,3
3554,20220416,20220417,7,79,First Class,Debit Card,4,2800,10,280.0,10080.0,7126.83,2953.17,1
3555,20220413,20220417,1,39,Express,Credit Card,5,45000,5,2250.0,213750.0,143939.29,69810.71,4
3556,20221107,20221114,2,9,Express,Net Banking,5,79999,0,0.0,399995.0,282351.09,117643.91,7
3557,20240428,20240504,5,18,Standard,Credit Card,5,3499,0,0.0,17495.0,10310.13,7184.87,6
3558,20231126,20231130,16,155,First Class,Debit Card,3,799,0,0.0,2397.0,1347.08,1049.92,4
3559,20221007,20221010,19,4,First Class,Credit Card,1,8999,20,1799.8,7199.2,5779.87,1419.33,3
3560,20230124,20230131,2,168,Standard,Debit Card,4,79999,0,0.0,319996.0,186253.53,133742.47,7
3561,20240219,20240224,2,191,First Class,Net Banking,5,79999,5,3999.95,379995.25,290764.33,89230.92,5
3562,20221019,20221021,4,7,Same Day,Net Banking,3,55000,0,0.0,165000.0,119464.58,45535.42,2
3563,20220818,20220822,4,146,Standard,Net Banking,2,55000,10,5500.0,99000.0,78270.35,20729.65,4
3564,20220113,20220117,9,79,Express,Debit Card,2,2999,5,149.95,5698.1,3363.43,2334.67,4
3565,20230910,20230913,5,48,First Class,Credit Card,3,3499,0,0.0,10497.0,5968.26,4528.74,3
3566,20221023,20221026,6,55,Express,Credit Card,5,1299,0,0.0,6495.0,4553.42,1941.58,3
3567,20230711,20230714,15,122,Express,Debit Card,2,2499,5,124.95,4748.1,3365.68,1382.42,3
3568,20240511,20240517,12,81,First Class,Net Banking,1,3499,0,0.0,3499.0,2570.33,928.67,6
3569,20220611,20220617,15,155,Express,UPI,3,2499,15,374.85,6372.45,4958.8,1413.65,6
3570,20231208,20231215,12,150,Standard,Debit Card,5,3499,0,0.0,17495.0,10013.95,7481.05,7
3571,20220805,20220806,19,171,Standard,Debit Card,1,8999,0,0.0,8999.0,6668.41,2330.59,1
3572,20240530,20240604,13,194,First Class,UPI,3,12999,15,1949.85,33147.45,26179.86,6967.59,5
3573,20240907,20240912,14,132,First Class,Credit Card,4,999,0,0.0,3996.0,2368.74,1627.26,5
3574,20220120,20220125,17,69,Express,Net Banking,3,399,5,19.95,1137.15,720.31,416.84,5
3575,20220701,20220706,4,147,Express,Credit Card,1,55000,5,2750.0,52250.0,33457.34,18792.66,5
3576,20240614,20240617,2,13,Express,Net Banking,4,79999,10,7999.9,287996.4,223163.74,64832.66,3
3577,20220919,20220926,7,84,First Class,UPI,2,2800,0,0.0,5600.0,3685.17,1914.83,7
3578,20240708,20240709,17,41,First Class,UPI,1,399,0,0.0,399.0,265.26,133.74,1
3579,20230716,20230720,6,38,Express,Debit Card,1,1299,0,0.0,1299.0,731.58,567.42,4
3580,20241003,20241009,5,4,Express,Debit Card,3,3499,0,0.0,10497.0,5776.48,4720.52,6
3581,20220105,20220106,1,5,Same Day,Net Banking,5,45000,10,4500.0,202500.0,140710.65,61789.35,1
3582,20240717,20240719,19,29,Standard,Credit Card,5,8999,0,0.0,44995.0,24777.47,20217.53,2
3583,20230601,20230602,13,1,Standard,Net Banking,1,12999,10,1299.9,11699.1,9632.12,2066.98,1
3584,20221108,20221115,8,36,First Class,COD,4,1199,0,0.0,4796.0,3533.52,1262.48,7
3585,20220402,20220406,1,139,Standard,COD,3,45000,0,0.0,135000.0,88919.82,46080.18,4
3586,20240520,20240524,9,100,Same Day,Debit Card,2,2999,0,0.0,5998.0,3359.67,2638.33,4
3587,20230526,20230530,4,25,Standard,COD,2,55000,5,2750.0,104500.0,62314.6,42185.4,4
3588,20220624,20220627,3,170,Same Day,UPI,5,2999,10,299.9,13495.5,10183.89,3311.61,3
3589,20241023,20241025,19,80,Same Day,Credit Card,2,8999,0,0.0,17998.0,10579.63,7418.37,2
3590,20220521,20220524,7,83,Standard,Net Banking,2,2800,0,0.0,5600.0,3542.42,2057.58,3
3591,20231021,20231025,19,156,Same Day,Net Banking,5,8999,0,0.0,44995.0,27297.42,17697.58,4
3592,20240603,20240607,5,184,Express,UPI,1,3499,0,0.0,3499.0,1965.43,1533.57,4
3593,20220202,20220209,5,181,Express,Debit Card,5,3499,0,0.0,17495.0,12032.08,5462.92,7
3594,20230401,20230406,15,153,First Class,Debit Card,3,2499,0,0.0,7497.0,4347.2,3149.8,5
3595,20220310,20220315,12,129,Same Day,Debit Card,1,3499,5,174.95,3324.05,2107.85,1216.2,5
3596,20240815,20240817,12,164,Express,UPI,2,3499,5,174.95,6648.1,4284.98,2363.12,2
3597,20240719,20240720,1,76,Express,COD,1,45000,0,0.0,45000.0,30327.79,14672.21,1
3598,20231111,20231112,18,30,Same Day,UPI,4,599,0,0.0,2396.0,1618.9,777.1,1
3599,20220206,20220209,13,30,Express,Debit Card,1,12999,0,0.0,12999.0,8357.44,4641.56,3
3600,20220424,20220427,14,105,Express,COD,1,999,0,0.0,999.0,566.48,432.52,3
3601,20221021,20221025,3,8,Express,Debit Card,1,2999,15,449.85,2549.15,2176.66,372.49,4
3602,20220918,20220923,14,18,Same Day,COD,3,999,0,0.0,2997.0,1723.33,1273.67,5
3603,20240206,20240207,16,189,Express,UPI,4,799,5,39.95,3036.2,2238.11,798.09,1
3604,20231002,20231006,2,79,First Class,Debit Card,2,79999,0,0.0,159998.0,119309.53,40688.47,4
3605,20230907,20230911,1,28,Standard,UPI,5,45000,0,0.0,225000.0,138730.33,86269.67,4
3606,20241019,20241025,7,188,Same Day,Debit Card,3,2800,5,140.0,7980.0,6040.18,1939.82,6
3607,20231218,20231223,14,22,Express,UPI,4,999,5,49.95,3796.2,2625.18,1171.02,5
3608,20220727,20220802,5,118,Standard,COD,2,3499,5,174.95,6648.1,4483.01,2165.09,6
3609,20240313,20240320,14,181,First Class,Debit Card,4,999,0,0.0,3996.0,2942.56,1053.44,7
3610,20220924,20220927,3,160,First Class,COD,4,2999,5,149.95,11396.2,8642.64,2753.56,3
3611,20230707,20230714,20,76,Express,COD,4,4999,5,249.95,18996.2,14316.61,4679.59,7
3612,20220504,20220510,7,93,Standard,COD,1,2800,0,0.0,2800.0,1771.16,1028.84,6
3613,20230914,20230919,19,124,Same Day,UPI,3,8999,0,0.0,26997.0,15526.27,11470.73,5
3614,20230306,20230309,2,79,Express,Credit Card,4,79999,15,11999.85,271996.6,224246.8,47749.8,3
3615,20221105,20221106,11,164,Same Day,Debit Card,4,8999,20,1799.8,28796.8,21617.6,7179.2,1
3616,20240101,20240104,19,45,Same Day,UPI,1,8999,5,449.95,8549.05,6137.18,2411.87,3
3617,20220630,20220707,4,26,Standard,COD,5,55000,5,2750.0,261250.0,193826.05,67423.95,7
3618,20221028,20221101,8,1,Same Day,COD,4,1199,0,0.0,4796.0,2932.01,1863.99,4
3619,20230812,20230817,17,46,First Class,COD,1,399,10,39.9,359.1,260.69,98.41,5
3620,20220217,20220221,13,67,Standard,Credit Card,1,12999,0,0.0,12999.0,9350.81,3648.19,4
3621,20230108,20230109,6,95,Same Day,Credit Card,3,1299,0,0.0,3897.0,2655.04,1241.96,1
3622,20230117,20230119,1,31,First Class,Credit Card,4,45000,0,0.0,180000.0,110194.39,69805.61,2
3623,20230506,20230510,5,26,Standard,Debit Card,5,3499,5,174.95,16620.25,9807.25,6813.0,4
3624,20221201,20221202,7,27,Standard,Credit Card,5,2800,5,140.0,13300.0,9242.12,4057.88,1
3625,20220703,20220710,9,9,First Class,Credit Card,1,2999,0,0.0,2999.0,1828.08,1170.92,7
3626,20230508,20230509,16,192,First Class,Credit Card,1,799,10,79.9,719.1,570.91,148.19,1
3627,20220803,20220809,13,40,Standard,COD,3,12999,15,1949.85,33147.45,27027.18,6120.27,6
3628,20230614,20230615,19,166,First Class,COD,3,8999,20,1799.8,21597.6,20129.95,1467.65,1
3629,20231105,20231112,12,3,First Class,UPI,1,3499,0,0.0,3499.0,2068.63,1430.37,7
3630,20230403,20230406,17,43,Express,COD,1,399,0,0.0,399.0,257.16,141.84,3
3631,20241218,20241224,15,134,First Class,COD,1,2499,5,124.95,2374.05,1443.22,930.83,6
3632,20220426,20220502,8,120,Standard,COD,1,1199,5,59.95,1139.05,684.82,454.23,6
3633,20241114,20241115,20,121,First Class,UPI,2,4999,0,0.0,9998.0,7286.06,2711.94,1
3634,20240912,20240916,4,138,Express,Credit Card,2,55000,5,2750.0,104500.0,67954.66,36545.34,4
3635,20240705,20240709,18,28,Standard,COD,1,599,0,0.0,599.0,425.08,173.92,4
3636,20240121,20240128,12,120,Same Day,UPI,5,3499,0,0.0,17495.0,9673.79,7821.21,7
3637,20230202,20230209,5,55,Standard,Net Banking,4,3499,0,0.0,13996.0,8152.02,5843.98,7
3638,20220319,20220326,13,155,First Class,UPI,4,12999,10,1299.9,46796.4,32262.6,14533.8,7
3639,20240326,20240401,16,6,Same Day,Credit Card,4,799,20,159.8,2556.8,2040.64,516.16,6
3640,20240613,20240618,4,63,Same Day,Debit Card,5,55000,20,11000.0,220000.0,205289.85,14710.15,5
3641,20220703,20220706,2,189,Same Day,Debit Card,1,79999,20,15999.8,63999.2,50504.53,13494.67,3
3642,20240306,20240307,1,123,Standard,COD,1,45000,0,0.0,45000.0,26528.62,18471.38,1
3643,20230613,20230620,6,73,Standard,COD,2,1299,15,194.85,2208.3,1817.59,390.71,7
3644,20230331,20230405,5,74,Standard,Debit Card,5,3499,20,699.8,13996.0,10646.88,3349.12,5
3645,20220218,20220219,10,28,Standard,Credit Card,4,1599,10,159.9,5756.4,4553.14,1203.26,1
3646,20231010,20231017,8,12,Standard,Net Banking,2,1199,0,0.0,2398.0,1495.54,902.46,7
3647,20240902,20240908,12,196,First Class,Debit Card,5,3499,5,174.95,16620.25,12065.55,4554.7,6
3648,20230419,20230425,20,85,Standard,Credit Card,2,4999,0,0.0,9998.0,6598.58,3399.42,6
3649,20231030,20231031,4,195,Express,Net Banking,3,55000,5,2750.0,156750.0,104630.17,52119.83,1
3650,20241101,20241108,19,109,Same Day,UPI,1,8999,0,0.0,8999.0,5799.78,3199.22,7
3651,20220816,20220818,18,198,Same Day,Credit Card,1,599,5,29.95,569.05,438.18,130.87,2
3652,20221002,20221004,19,96,Same Day,UPI,5,8999,5,449.95,42745.25,29306.95,13438.3,2
3653,20230616,20230618,13,164,First Class,Debit Card,1,12999,20,2599.8,10399.2,8895.08,1504.12,2
3654,20230411,20230417,13,5,First Class,UPI,2,12999,0,0.0,25998.0,18389.78,7608.22,6
3655,20230728,20230801,15,120,First Class,Credit Card,2,2499,0,0.0,4998.0,3106.86,1891.14,4
3656,20220225,20220301,7,16,First Class,UPI,5,2800,5,140.0,13300.0,8043.01,5256.99,4
3657,20240911,20240916,8,124,Same Day,UPI,1,1199,0,0.0,1199.0,682.88,516.12,5
3658,20230413,20230418,1,199,Standard,UPI,2,45000,5,2250.0,85500.0,54837.12,30662.88,5
3659,20241027,20241103,11,181,Standard,Debit Card,4,8999,15,1349.85,30596.6,21101.34,9495.26,7
3660,20221220,20221223,9,198,Express,Net Banking,4,2999,15,449.85,10196.6,7864.76,2331.84,3
3661,20230116,20230121,17,77,Same Day,Debit Card,1,399,5,19.95,379.05,252.7,126.35,5
3662,20220122,20220126,13,175,Standard,Debit Card,2,12999,0,0.0,25998.0,16785.53,9212.47,4
3663,20231124,20231126,18,103,Same Day,COD,4,599,5,29.95,2276.2,1649.23,626.97,2
3664,20220914,20220916,17,111,Standard,Net Banking,5,399,20,79.8,1596.0,1286.85,309.15,2
3665,20220303,20220310,9,133,Express,Debit Card,5,2999,5,149.95,14245.25,10020.62,4224.63,7
3666,20220428,20220504,11,200,Standard,UPI,3,8999,20,1799.8,21597.6,16118.92,5478.68,6
3667,20220222,20220228,17,155,First Class,Credit Card,2,399,5,19.95,758.1,470.82,287.28,6
3668,20231102,20231107,15,110,Express,UPI,3,2499,20,499.8,5997.6,4136.6,1861.0,5
3669,20240422,20240426,2,189,First Class,Net Banking,4,79999,10,7999.9,287996.4,214101.56,73894.84,4
3670,20231126,20231129,9,41,Standard,Debit Card,4,2999,20,599.8,9596.8,6782.48,2814.32,3
3671,20241215,20241218,5,47,Express,Net Banking,4,3499,0,0.0,13996.0,10105.99,3890.01,3
3672,20230227,20230301,2,181,Express,Net Banking,2,79999,0,0.0,159998.0,118196.7,41801.3,2
3673,20220731,20220801,3,119,First Class,COD,3,2999,15,449.85,7647.45,6544.43,1103.02,1
3674,20220905,20220909,4,109,Express,COD,2,55000,0,0.0,110000.0,77647.63,32352.37,4
3675,20240201,20240202,10,69,Express,Credit Card,5,1599,5,79.95,7595.25,5320.07,2275.18,1
3676,20240207,20240209,4,109,Express,Debit Card,5,55000,0,0.0,275000.0,162653.17,112346.83,2
3677,20220302,20220304,14,146,Same Day,Debit Card,5,999,0,0.0,4995.0,2842.81,2152.19,2
3678,20240325,20240328,16,20,Standard,Net Banking,1,799,5,39.95,759.05,526.76,232.29,3
3679,20240809,20240816,1,56,First Class,Credit Card,1,45000,5,2250.0,42750.0,33064.66,9685.34,7
3680,20231203,20231209,1,9,Express,Net Banking,3,45000,10,4500.0,121500.0,79603.68,41896.32,6
3681,20240728,20240730,9,72,Standard,Net Banking,4,2999,10,299.9,10796.4,7134.93,3661.47,2
3682,20221124,20221129,9,114,Standard,COD,4,2999,0,0.0,11996.0,8795.18,3200.82,5
3683,20230401,20230406,2,190,Same Day,Credit Card,4,79999,20,15999.8,255996.8,235493.25,20503.55,5
3684,20221117,20221120,20,187,Same Day,Credit Card,5,4999,20,999.8,19996.0,18679.47,1316.53,3
3685,20230325,20230331,20,58,First Class,Debit Card,2,4999,5,249.95,9498.1,6900.05,2598.05,6
3686,20220628,20220630,19,31,Standard,UPI,4,8999,0,0.0,35996.0,22303.57,13692.43,2
3687,20240529,20240530,5,111,Same Day,Debit Card,4,3499,5,174.95,13296.2,8803.86,4492.34,1
3688,20240718,20240725,6,142,First Class,UPI,3,1299,0,0.0,3897.0,2905.0,992.0,7
3689,20240205,20240206,15,186,First Class,UPI,1,2499,10,249.9,2249.1,1803.86,445.24,1
3690,20220106,20220110,16,94,Express,Credit Card,4,799,20,159.8,2556.8,2314.57,242.23,4
3691,20220121,20220127,4,145,Express,Credit Card,2,55000,10,5500.0,99000.0,61522.06,37477.94,6
3692,20240131,20240207,10,61,Standard,COD,5,1599,0,0.0,7995.0,4844.16,3150.84,7
3693,20230407,20230409,6,90,Standard,Debit Card,2,1299,0,0.0,2598.0,1536.09,1061.91,2
3694,20230517,20230520,3,11,Same Day,UPI,2,2999,20,599.8,4798.4,3747.84,1050.56,3
3695,20220502,20220503,20,187,Standard,Debit Card,2,4999,0,0.0,9998.0,6066.15,3931.85,1
3696,20240409,20240414,17,142,Express,COD,5,399,0,0.0,1995.0,1374.61,620.39,5
3697,20230201,20230208,8,50,First Class,Debit Card,2,1199,0,0.0,2398.0,1726.46,671.54,7
3698,20240523,20240525,1,138,Express,Credit Card,1,45000,0,0.0,45000.0,29828.98,15171.02,2
3699,20220916,20220923,9,193,Standard,Net Banking,3,2999,0,0.0,8997.0,5239.3,3757.7,7
3700,20231114,20231121,20,101,Express,Credit Card,3,4999,20,999.8,11997.6,10083.17,1914.43,7
3701,20220830,20220901,8,128,First Class,UPI,4,1199,0,0.0,4796.0,2709.98,2086.02,2
3702,20240201,20240204,6,17,Same Day,Credit Card,1,1299,5,64.95,1234.05,761.8,472.25,3
3703,20230221,20230225,11,160,First Class,Net Banking,1,8999,10,899.9,8099.1,5187.81,2911.29,4
3704,20220605,20220611,8,26,First Class,Debit Card,4,1199,0,0.0,4796.0,2860.45,1935.55,6
3705,20240517,20240524,9,122,First Class,UPI,3,2999,0,0.0,8997.0,6149.95,2847.05,7
3706,20240224,20240225,5,180,First Class,Debit Card,1,3499,10,349.9,3149.1,2222.37,926.73,1
3707,20220224,20220225,19,152,Same Day,UPI,2,8999,15,1349.85,15298.3,12569.18,2729.12,1
3708,20221009,20221012,2,49,Same Day,Debit Card,2,79999,15,11999.85,135998.3,91387.49,44610.81,3
3709,20231111,20231114,1,82,Express,Credit Card,1,45000,0,0.0,45000.0,26638.95,18361.05,3
3710,20220804,20220807,8,171,First Class,COD,1,1199,10,119.9,1079.1,863.6,215.5,3
3711,20240802,20240808,5,67,Same Day,UPI,4,3499,10,349.9,12596.4,10423.73,2172.67,6
3712,20220926,20220928,3,129,Same Day,UPI,5,2999,0,0.0,14995.0,10371.13,4623.87,2
3713,20220813,20220818,6,189,First Class,Net Banking,1,1299,0,0.0,1299.0,914.93,384.07,5
3714,20220326,20220330,16,163,Express,Debit Card,4,799,20,159.8,2556.8,2125.07,431.73,4
3715,20221215,20221220,19,143,Standard,Debit Card,4,8999,0,0.0,35996.0,20483.7,15512.3,5
3716,20231128,20231202,18,171,Same Day,COD,3,599,5,29.95,1707.15,1087.16,619.99,4
3717,20240106,20240112,17,136,Express,UPI,2,399,20,79.8,638.4,556.82,81.58,6
3718,20240614,20240620,16,35,Same Day,Net Banking,4,799,20,159.8,2556.8,1867.68,689.12,6
3719,20240914,20240916,19,200,Express,UPI,2,8999,0,0.0,17998.0,10997.29,7000.71,2
3720,20240204,20240205,19,101,Express,UPI,2,8999,10,899.9,16198.2,10471.32,5726.88,1
3721,20220118,20220125,4,137,First Class,Debit Card,2,55000,0,0.0,110000.0,76545.39,33454.61,7
3722,20230907,20230911,6,142,Same Day,Debit Card,4,1299,0,0.0,5196.0,3469.87,1726.13,4
3723,20220127,20220128,6,42,Express,COD,2,1299,0,0.0,2598.0,1474.2,1123.8,1
3724,20220124,20220131,1,156,First Class,Credit Card,4,45000,5,2250.0,171000.0,105128.67,65871.33,7
3725,20221003,20221007,13,1,Standard,COD,3,12999,20,2599.8,31197.6,28404.28,2793.32,4
3726,20240110,20240114,7,48,Standard,Credit Card,1,2800,5,140.0,2660.0,2008.13,651.87,4
3727,20230420,20230425,3,13,Same Day,Debit Card,1,2999,10,299.9,2699.1,1781.17,917.93,5
3728,20221230,20230101,6,77,Express,Net Banking,4,1299,0,0.0,5196.0,2948.05,2247.95,2
3729,20220112,20220118,2,108,First Class,Credit Card,1,79999,10,7999.9,71999.1,46296.48,25702.62,6
3730,20231019,20231023,9,103,Standard,Net Banking,1,2999,15,449.85,2549.15,2098.32,450.83,4
3731,20240611,20240618,5,101,Same Day,Credit Card,3,3499,0,0.0,10497.0,7261.22,3235.78,7
3732,20220131,20220205,11,59,First Class,Credit Card,4,8999,0,0.0,35996.0,21236.81,14759.19,5
3733,20240629,20240706,14,169,Standard,Debit Card,2,999,20,199.8,1598.4,1187.98,410.42,7
3734,20230210,20230217,14,30,Same Day,UPI,1,999,15,149.85,849.15,736.63,112.52,7
3735,20220710,20220714,10,36,Same Day,UPI,2,1599,15,239.85,2718.3,1822.31,895.99,4
3736,20230813,20230814,7,118,First Class,COD,2,2800,5,140.0,5320.0,3606.25,1713.75,1
3737,20240112,20240116,14,193,Express,UPI,1,999,5,49.95,949.05,721.01,228.04,4
3738,20230822,20230824,20,12,First Class,UPI,3,4999,5,249.95,14247.15,10674.42,3572.73,2
3739,20231128,20231129,17,141,First Class,COD,4,399,0,0.0,1596.0,1196.36,399.64,1
3740,20230122,20230124,10,179,Same Day,COD,2,1599,0,0.0,3198.0,2323.16,874.84,2
3741,20230325,20230329,10,69,Express,Debit Card,3,1599,0,0.0,4797.0,3375.73,1421.27,4
3742,20230705,20230708,14,200,First Class,COD,3,999,20,199.8,2397.6,1766.05,631.55,3
